image name,linear_speed_x,angular_speed_z,is_turning
rivian1-00001.jpg,0,0,False
rivian1-00002.jpg,0,0,False
rivian1-00003.jpg,0,0,False
rivian1-00004.jpg,0,0,True
rivian1-00005.jpg,0,0,True
rivian1-00006.jpg,0,0,False
rivian1-00007.jpg,0,0,False
rivian1-00008.jpg,0,0,False
rivian1-00009.jpg,0.3,0,True
rivian1-00010.jpg,0.3,0,True
rivian1-00011.jpg,0.3,0,False
rivian1-00012.jpg,0.3,0,False
rivian1-00013.jpg,0.3,0,True
rivian1-00014.jpg,0.3,0,True
rivian1-00015.jpg,0.3,0,False
rivian1-00016.jpg,0.3,0,True
rivian1-00017.jpg,0.3,0,False
rivian1-00018.jpg,0.3,0,True
rivian1-00019.jpg,0.3,0,True
rivian1-00020.jpg,0.3,0,False
rivian1-00021.jpg,0.3,0,False
rivian1-00022.jpg,0.3,0,True
rivian1-00023.jpg,0.3,0,False
rivian1-00024.jpg,0.3,0,True
rivian1-00025.jpg,0.3,0,False
rivian1-00026.jpg,0.3,0.3,True
rivian1-00027.jpg,0.3,0.3,False
rivian1-00028.jpg,0.3,0.3,True
rivian1-00029.jpg,0.3,0.3,False
rivian1-00030.jpg,0.3,0.3,True
rivian1-00031.jpg,0.3,0.3,True
rivian1-00032.jpg,0.3,0.3,False
rivian1-00033.jpg,0.3,0.3,True
rivian1-00034.jpg,0.3,0.3,False
rivian1-00035.jpg,0.3,0.3,False
rivian1-00036.jpg,0.3,0.3,True
rivian1-00037.jpg,0.3,0.3,True
rivian1-00038.jpg,0.3,0,False
rivian1-00039.jpg,0.3,0,False
rivian1-00040.jpg,0.3,0,False
rivian1-00041.jpg,0.3,0.3,False
rivian1-00042.jpg,0.3,0.3,False
rivian1-00043.jpg,0.3,-0.3,False
rivian1-00044.jpg,0.3,-0.8,True
rivian1-00045.jpg,0.3,-0.8,False
rivian1-00046.jpg,0.3,-0.8,True
rivian1-00047.jpg,0.3,-0.8,True
rivian1-00048.jpg,0.3,-0.8,True
rivian1-00049.jpg,0.3,-0.8,True
rivian1-00050.jpg,0.3,-0.8,True
rivian1-00051.jpg,0.3,-0.8,False
rivian1-00052.jpg,0.3,-0.8,False
rivian1-00053.jpg,0.3,-0.8,True
rivian1-00054.jpg,0.3,0.3,True
rivian1-00055.jpg,0.3,0,True
rivian1-00056.jpg,0.3,0,False
rivian1-00057.jpg,0.3,0,True
rivian1-00058.jpg,0.3,0,True
rivian1-00059.jpg,0.3,0,False
rivian1-00060.jpg,0.3,0.8,True
rivian1-00061.jpg,0.3,0.8,True
rivian1-00062.jpg,0.3,0.8,False
rivian1-00063.jpg,0.3,0.8,True
rivian1-00064.jpg,0.3,0,False
rivian1-00065.jpg,0.3,0,False
rivian1-00066.jpg,0.3,0.3,False
rivian1-00067.jpg,0.3,0,True
rivian1-00068.jpg,0.3,0,True
rivian1-00069.jpg,0.3,0,False
rivian1-00070.jpg,0.3,0,False
rivian1-00071.jpg,0.3,0.3,True
rivian1-00072.jpg,0.3,0,True
rivian1-00073.jpg,0.3,0,True
rivian1-00074.jpg,0.3,0,True
rivian1-00075.jpg,0.3,0,False
rivian1-00076.jpg,0.3,0,True
rivian1-00077.jpg,0.3,0,False
rivian1-00078.jpg,0.3,0,True
rivian1-00079.jpg,0.3,0,True
rivian1-00080.jpg,0.3,0,False
rivian1-00081.jpg,0.3,0,True
rivian1-00082.jpg,0.3,0,False
rivian1-00083.jpg,0.3,0,True
rivian1-00084.jpg,0.3,0,True
rivian1-00085.jpg,0.3,0,False
rivian1-00086.jpg,0.3,0,True
rivian1-00087.jpg,0.3,0,False
rivian1-00088.jpg,0.3,-0.3,True
rivian1-00089.jpg,0.3,-0.3,True
rivian1-00090.jpg,0.3,-0.3,True
rivian1-00091.jpg,0.3,-0.3,True
rivian1-00092.jpg,0.3,-0.3,True
rivian1-00093.jpg,0.3,-0.3,True
rivian1-00094.jpg,0.3,-0.3,True
rivian1-00095.jpg,0.3,-0.3,False
rivian1-00096.jpg,0.3,-0.3,True
rivian1-00097.jpg,0.3,-0.3,False
rivian1-00098.jpg,0.3,-0.3,True
rivian1-00099.jpg,0.3,-0.3,True
rivian1-00100.jpg,0.3,-0.3,False
rivian1-00101.jpg,0.3,-0.3,True
rivian1-00102.jpg,0.3,-0.3,True
rivian1-00103.jpg,0.3,0.3,True
rivian1-00104.jpg,0.3,0.8,True
rivian1-00105.jpg,0.3,0.8,True
rivian1-00106.jpg,0.3,0.8,True
rivian1-00107.jpg,0.3,0.8,True
rivian1-00108.jpg,0.3,0.8,True
rivian1-00109.jpg,0.3,0.8,False
rivian1-00110.jpg,0.3,0.8,True
rivian1-00111.jpg,0.3,0.8,False
rivian1-00112.jpg,0.3,0.8,True
rivian1-00113.jpg,0.3,0.8,True
rivian1-00114.jpg,0.3,0,True
rivian1-00115.jpg,0.3,0,True
rivian1-00116.jpg,0.3,0,False
rivian1-00117.jpg,0.3,0,False
rivian1-00118.jpg,0.3,0,True
rivian1-00119.jpg,0.3,-0.3,True
rivian1-00120.jpg,0.3,-0.8,True
rivian1-00121.jpg,0.3,-0.8,False
rivian1-00122.jpg,0.3,-0.8,False
rivian1-00123.jpg,0.3,-0.8,True
rivian1-00124.jpg,0.3,0,False
rivian1-00125.jpg,0.3,0,False
rivian1-00126.jpg,0.3,0,False
rivian1-00127.jpg,0.3,0,True
rivian1-00128.jpg,0.3,-0.3,True
rivian1-00129.jpg,0.3,0,False
rivian1-00130.jpg,0.3,0,True
rivian1-00131.jpg,0.3,0,True
rivian1-00132.jpg,0.3,0,True
rivian1-00133.jpg,0.3,0,True
rivian1-00134.jpg,0.3,0,True
rivian1-00135.jpg,0.3,0,True
rivian1-00136.jpg,0.3,0,False
rivian1-00137.jpg,0.3,0,False
rivian1-00138.jpg,0.3,0,False
rivian1-00139.jpg,0.3,0,True
rivian1-00140.jpg,0.3,0,True
rivian1-00141.jpg,0.3,0,False
rivian1-00142.jpg,0.3,0,True
rivian1-00143.jpg,0.3,0,True
rivian1-00144.jpg,0.3,0,True
rivian1-00145.jpg,0.3,0,False
rivian1-00146.jpg,0.3,0,False
rivian1-00147.jpg,0.3,0,False
rivian1-00148.jpg,0.3,0,False
rivian1-00149.jpg,0.3,0.3,True
rivian1-00150.jpg,0.3,0,True
rivian1-00151.jpg,0.3,0,True
rivian1-00152.jpg,0.3,0,True
rivian1-00153.jpg,0.3,0,True
rivian1-00154.jpg,0.3,0,True
rivian1-00155.jpg,0.3,0,False
rivian1-00156.jpg,0.3,0,True
rivian1-00157.jpg,0.3,0,True
rivian1-00158.jpg,0.3,0,False
rivian1-00159.jpg,0.3,0.3,True
rivian1-00160.jpg,0.3,0.3,False
rivian1-00161.jpg,0.3,0.3,False
rivian1-00162.jpg,0.3,0.3,False
rivian1-00163.jpg,0.3,0.3,False
rivian1-00164.jpg,0.3,0.3,False
rivian1-00165.jpg,0.3,0.3,True
rivian1-00166.jpg,0.3,0.3,True
rivian1-00167.jpg,0.3,0,True
rivian1-00168.jpg,0.3,0,True
rivian1-00169.jpg,0.3,0,True
rivian1-00170.jpg,0.3,0,True
rivian1-00171.jpg,0.3,0,False
